date,eur,gbp,aud,cad
2010-07-26,0.7753741180119407,0.6477103439341926,1.121201928467317,1.0373
2010-07-27,0.7733353955610549,0.6457862447529867,1.1168192986374805,1.0312
2010-07-28,0.7672830507174098,0.6442883834804458,1.1087703736556158,1.0357
2010-07-29,0.769704433497537,0.6416426050689766,1.1173184357541899,1.0357
2010-07-30,0.7651694850409366,0.6391818472355385,1.1144544745347154,1.037
2010-08-02,0.7649353629618297,0.6325910931174089,,
2010-08-03,0.7563724377883669,0.6267234895963901,1.100957833314984,1.0225
2010-08-04,0.7572315614114796,0.6276281930584322,1.097935880544576,1.0185
2010-08-05,0.7584951456310679,0.6283775292195551,1.0918222513374822,1.0158
2010-08-06,0.7589556769884638,0.630159430335875,1.0912265386294195,1.0273
2010-08-09,0.7545461404964914,0.6264486625321055,1.0889687465969726,1.0266
2010-08-10,0.7614406457016676,0.6350819255683984,1.096611470555982,1.0348
2010-08-11,0.7682851874615857,0.6372267890142101,1.105094485578517,1.0456
2010-08-12,0.7818608287724785,0.6411078343377355,1.1118523460084502,1.0434
2010-08-13,0.7813110399249941,0.641395676993137,1.1079104808331488,1.0402
2010-08-16,0.7800312012480499,0.6416426050689766,1.1205737337516808,1.0432
2010-08-17,0.7776049766718507,0.6397952655150352,1.1092623405435387,
2010-08-18,0.7763975155279503,0.6394270733422853,1.1095084877399313,1.0289
2010-08-19,0.779058896852602,0.6398771435884311,1.1137097672346585,1.0399
2010-08-20,0.7867201636377941,0.6459113809585325,1.1235955056179776,1.05
2010-08-23,0.7871536523929471,0.64279745452208,1.1227124733355787,1.0514
2010-08-24,0.7929585282689715,0.6491398896462187,1.124353496739375,1.0563
2010-08-25,0.792832791564259,0.6484243288808196,1.1316057485572026,1.0642
2010-08-26,0.7878358150161505,0.6436663233779608,1.1258725512272012,1.0546
2010-08-27,0.7865963973884998,0.6444129398118313,1.1268875366238449,1.0546
2010-08-30,0.7874015748031495,,1.11333778668448,1.0562
2010-08-31,0.7886435331230284,0.6491820306413919,1.1213276519398967,1.0639
2010-09-01,0.78125,0.6496037417175522,1.1111111111111112,1.0497
2010-09-02,0.7801529099703541,0.649392817715436,1.1026574043444701,1.052
2010-09-03,0.7791803023219572,0.6493506493506493,1.1012003083360864,1.0411
2010-09-07,0.7846829880728186,0.6507451031430989,1.094570928196147,1.0427
2010-09-08,0.7875876191226273,0.6472910868017347,1.094331363536879,1.0359
2010-09-09,0.7864726700747149,0.648802958541491,1.0857763300760044,1.0328
2010-09-10,0.7858546168958743,0.6469979296066253,1.0828370330265296,1.0358
2010-09-13,0.7811889696117491,0.6494771708774436,1.0755001075500108,1.0279
2010-09-14,0.7782101167315175,0.6491820306413919,1.0716964955524595,1.0222
2010-09-15,0.7698822080221727,0.6447453255963894,1.0663254425250588,1.0282
2010-09-16,0.7646429117602079,0.6404508774177021,1.070663811563169,1.0274
2010-09-17,0.7656967840735068,0.6385696040868455,1.058425063505504,1.0331
2010-09-20,0.764876854826373,0.6406560317765392,1.058873358746294,1.0281
2010-09-21,0.7621951219512195,0.6444129398118313,1.0575296108291032,1.0315
2010-09-22,0.7482789583956899,0.6386103838048406,1.046134532900931,1.0327
2010-09-23,0.750581700818134,0.6374705169885893,1.0451505016722409,1.031
2010-09-24,0.7456009543692216,0.6366993505666624,1.0521885521885521,1.0263
2010-09-27,0.7420048972323218,0.6311139160618492,1.0437323870159692,1.026
2010-09-28,0.7429420505200593,0.630596544330937,1.0428616122640526,1.0306
2010-09-29,0.7346998751010212,0.6330716637123323,1.0335917312661498,1.03
2010-09-30,0.7327080890973037,0.6283775292195551,1.0344470880314471,1.0298
2010-10-01,0.7285443683520326,0.6319914049168931,1.0355182768975872,1.0215
2010-10-04,0.7296607077708865,0.6318716036901302,,1.0234
2010-10-05,0.725689404934688,0.630119722747322,1.0431879824744419,1.0168
2010-10-06,0.7217090069284064,0.6294058408862034,1.0297600659046442,1.0073
2010-10-07,0.7158196134574087,0.62758880381574,1.017087062652563,1.0166
2010-10-08,0.7207726683004181,0.6299609424215699,1.0167768174885612,1.0136
2010-10-12,0.722908985758693,0.6310342651605982,1.0218679746576742,1.011
2010-10-13,0.7164350193437455,0.6309546343617894,1.0134792743488394,1.003
2010-10-14,0.70916956244238,0.6246096189881324,1.0050251256281406,1.0036
2010-10-15,0.7097735822272695,0.623208276205908,1.0086746015735324,1.0108
2010-10-18,0.7196315486470927,0.6291286568103177,1.0148163182463974,1.0149
2010-10-19,0.721552781585973,0.6331518298087881,1.0133765707336846,1.0298
2010-10-20,0.7214486689272058,0.6362942224484601,1.0249051962693452,1.0245
2010-10-21,0.7134703196347032,0.6338742393509128,1.018122581958868,1.0233
2010-10-22,0.7176690110521028,0.6369832473405949,1.0167768174885612,1.0263
2010-10-25,0.7127075760815338,0.6352029473416757,1.00664384940608,1.0198
2010-10-26,0.718803910293272,0.6298022420959818,1.0091835704914724,1.0223
2010-10-27,0.7244801854669274,0.6309546343617894,1.0267994660642776,1.032
2010-10-28,0.7216569242981887,0.6297625795075257,1.0251153254741159,1.0202
2010-10-29,0.7216569242981887,0.628061801281246,1.0244851961889152,1.0188
2010-11-01,0.7180812868016659,0.6224324660774306,1.0120433154539015,1.0136
2010-11-02,0.713368526180625,0.6257430698955009,1.0026067776218168,1.0099
2010-11-03,0.7135721421435707,0.6193100885613426,1.002707309736288,1.0092
2010-11-04,0.7020499859590003,0.6181615874389566,0.9941346058256287,1.0024
2010-11-05,0.7100255609201931,0.6156119182467372,0.984930562395351,1.0015
2010-11-08,0.7185456635769203,0.6201165819174005,0.986971969996052,1.0022
2010-11-09,0.7171029042667623,0.6182380216383307,0.9886307464162135,1.0013
2010-11-10,0.7262164124909223,0.6218905472636815,0.9962143853357243,1.0017
2010-11-11,0.7299270072992701,0.62000124000248,0.9955201592832256,
2010-11-12,0.7293414047115455,0.6228589224540642,1.0065425264217414,1.008
2010-11-15,0.7338910905621605,0.6228201295465869,1.0147133434804667,1.0065
2010-11-16,0.7346459006758742,0.6255082254331644,1.013787510137875,1.0231
2010-11-17,0.7417847340701728,0.6296832693155343,1.0242753252074157,1.0207
2010-11-18,0.7327617791455997,0.6253126563281641,1.0158472165786265,1.0174
2010-11-19,0.7313149041977476,0.6227425582264292,1.0145074566298062,1.0208
2010-11-22,0.7327617791455997,0.6248047485160887,1.0070493454179255,1.0187
2010-11-23,0.7409602845287493,0.6276281930584322,1.0148163182463974,1.0245
2010-11-24,0.7496813854112002,0.634236062662523,1.0215548064153641,1.0108
2010-11-29,,,,
2010-11-30,0.7606876616461281,0.6414368184733804,1.0379904504878554,1.0227
2010-12-01,0.7624857033930613,0.640943468786053,1.0448229025180233,1.016
2010-12-02,0.7601672367920943,0.6415602745877975,1.0374520178441746,1.0046
2010-12-03,0.7549448890231013,0.6399180904844181,1.0248001639680262,1.006
2010-12-06,0.753012048192771,0.638325035107877,1.0124531740407006,1.0058
2010-12-07,0.7483349547257352,0.6334325711028062,1.0096930533117934,1.0093
2010-12-08,0.7575757575757576,0.6336734047272036,1.0208248264597795,
2010-12-09,0.7567731194187983,0.6354047528275512,1.013273887931908,1.0098
2010-12-10,0.7550588945937783,0.6311935870731553,1.0149193139145438,1.0093
2010-12-13,0.7537499057812618,0.6345580303318739,1.015950421619425,1.0046
2010-12-14,0.744324525493115,0.630715862503942,1.0050251256281406,1.0041
2010-12-15,0.748502994011976,0.6382435537401072,1.004217714400482,1.0035
2010-12-16,0.7554011179936546,0.6404508774177021,1.013787510137875,1.0056
2010-12-17,0.7541478129713424,0.6422607578676943,1.0091835704914724,1.0124
2010-12-20,0.7606298014756219,0.6427148274310688,1.0121457489878543,1.0178
2010-12-21,0.7601672367920943,0.6463288521199587,1.0036130068245686,1.0175
2010-12-22,0.762660158633313,0.6470397929472662,1.002707309736288,1.0148
2010-12-23,0.7654623392529087,0.6500682571670026,0.9987016878058523,1.0095
2010-12-27,0.761266747868453,,,
2010-12-28,0.7578628268283442,,,
2010-12-29,0.761266747868453,0.6495193556767991,0.9895111814763508,1.0003
2010-12-30,0.753012048192771,0.647878198898607,0.9832841691248771,1.0009
2011-01-03,0.7491759065028468,,,
2011-01-04,0.7451009611802398,0.6406970784213224,0.9901970492127933,0.9986
2011-01-05,0.7568303943086355,0.6412722842118764,0.9986019572598361,0.9947
2011-01-06,0.7638835841417768,0.6458279514337381,1.0033109260559847,0.9954
2011-01-07,0.7715454054471106,0.6475006475006475,1.0067451927917044,0.9934
2011-01-10,0.7750135627373479,0.6444129398118313,1.004217714400482,0.9925
2011-01-11,0.7723200494284832,0.6420958006934635,1.015640869388584,0.9903
2011-01-12,0.7708317274339013,0.6409023905659168,1.0154346060113728,
2011-01-13,0.7576331540268202,0.6341556217895872,1.0053282396702523,0.9868
2011-01-14,0.7491197842535021,0.6309944472488642,1.0036130068245686,0.9904
2011-01-18,0.747887218607434,0.6252735571812669,1.006137438374082,0.9911
2011-01-19,0.7404116688879017,0.6252735571812669,0.996710854181202,0.9939
2011-01-20,0.7422802850356295,0.6253908692933083,1.0034115994380894,1.0001
2011-01-21,0.7395902669920863,0.6277857994852156,1.0140959334753068,0.9945
2011-01-24,0.7368653746960431,0.6272738677706686,1.0120433154539015,0.9934
2011-01-25,0.7355104442483084,0.6333523339033504,1.0041168792047395,0.9986
2011-01-26,0.7309407207075506,0.6305567816381865,,0.9953
2011-01-27,0.7290755322251385,0.626527159952384,1.0036130068245686,0.9941
2011-01-28,0.7293946024799417,0.6279829188646069,1.0107135637760258,0.999
2011-01-31,0.7303534910896874,0.6292870178088226,1.0076582023377672,1.0022
2011-02-01,0.7270083605961469,0.6207324643078833,0.9963136395337252,0.9922
2011-02-02,0.7244801854669274,0.6172077521293667,0.9876543209876544,0.9883
2011-02-03,0.7275372862859221,0.6167129201356769,0.9896091044037606,0.9901
2011-02-04,0.7336218912772358,0.6203858800173707,0.9817396426467702,0.9901
2011-02-07,0.7378440197742198,0.620963735717834,0.9866798223976319,
2011-02-08,0.7334066740007334,0.6202704379109292,0.9856100926473488,0.9906
2011-02-09,0.7327617791455997,0.62266500622665,0.9868745682423763,
2011-02-10,0.7350779182593354,0.6228201295465869,0.9926543577526304,0.9955
2011-02-11,0.7394262052647146,0.6255082254331644,1.0009008107296566,
2011-02-14,0.744047619047619,0.6249609399412537,0.9960159362549801,0.9885
2011-02-15,0.7401924500370096,0.6203473945409429,0.9957184108334164,0.9887
2011-02-16,0.7401924500370096,0.6225874735400323,1.0002000400080016,0.9855
2011-02-17,0.7374631268436578,0.6204628652975119,0.996512207274539,0.9839
2011-02-18,0.7338372349012989,0.617093489663684,0.9875567845151096,
2011-02-22,0.7316894709885124,0.6191950464396285,0.9963136395337252,0.9859
2011-02-23,0.728279076542131,0.6156119182467372,0.9981036031540074,0.9924
2011-02-24,0.7260582298700355,0.6190034045187249,0.9925558312655086,0.9842
2011-02-25,0.7266385699752942,0.621272365805169,0.9867771857114662,0.9809
2011-02-28,0.7228567297961545,0.615991129727732,0.9839614287119945,0.9739
2011-03-01,0.7233273056057866,0.61436382625791,0.9846396218983852,0.9743
2011-03-02,0.7241653993772178,0.6128953174797744,0.9908838684106221,0.9734
2011-03-03,0.7220216606498195,0.61436382625791,0.984930562395351,0.9747
2011-03-04,0.7164863509350147,0.6138735420503376,0.9862905611993293,0.9714
2011-03-07,0.71285999429712,0.6127450980392157,0.9874592673052237,0.9738
2011-03-08,0.7195279896387969,0.6178178672927221,0.9878494517435543,0.9713
2011-03-09,0.7179781734635267,0.6164468006411047,0.9932459276916965,0.9686
2011-03-10,0.7237461098646595,0.6183527083848628,0.9950248756218907,0.9731
2011-03-11,0.7260582298700355,0.6252344629235964,0.996810207336523,0.9734
2011-03-14,0.7169486664754804,0.6209251785159888,0.9924573243350535,0.9759
2011-03-15,0.7202535292422932,0.6243366423175376,1.0036130068245686,0.983
2011-03-16,0.7167944950182783,0.6218132073125233,1.0090817356205852,0.9918
2011-03-17,0.7140816909454442,0.62000124000248,1.0210332856851132,0.9885
2011-03-18,0.7077140835102619,0.6187735907431471,1.0064412238325282,
2011-03-21,0.7045230379033395,0.6147792942333702,0.9982032341784787,0.9774
2011-03-22,0.7036802476954471,0.6106497313141183,,0.9768
2011-03-23,0.7074136955291455,0.6146281499692686,0.99000099000099,0.9821
2011-03-24,0.7078142695356738,0.6179323981956374,0.9872642906506073,0.9748
2011-03-25,0.7084661707403471,0.620963735717834,0.9797198001371609,0.9778
2011-03-28,0.7126567844925884,0.6258997308631158,0.9746588693957114,0.9758
2011-03-29,0.7109341674960898,0.6255864873318736,0.9750390015600623,
2011-03-30,0.7097232079488999,0.622975330176925,0.9685230024213075,0.9714
2011-03-31,0.7038783698176955,0.6214267959234402,0.9676795045480936,0.9718
2011-04-01,0.7071635669330316,0.623208276205908,0.9666505558240697,0.9629
2011-04-04,0.702247191011236,0.6195403010965863,0.9629272989889264,0.9679
2011-04-05,0.7059155724975292,0.6160670280926565,0.9682416731216112,0.9636
2011-04-06,0.6993006993006994,0.6129704548240775,0.9656237929702587,0.9588
2011-04-07,0.7001330252748023,0.6119951040391677,0.9555661729574774,0.9593
2011-04-08,0.6943962224845497,0.6117330397014743,0.9503896597605018,
2011-04-11,0.6928086462519052,0.6113964294448521,0.9466111321469141,0.9547
2011-04-12,0.691085003455425,0.6149305128520477,0.9580379383023567,0.9625
2011-04-13,0.6899882701994066,0.6145903755147194,0.954380606986066,0.964
2011-04-14,0.6943962224845497,0.613609866846659,0.9493070058857035,0.9626
2011-04-15,0.6920415224913494,0.611695620259359,0.9502090459901178,0.9615
2011-04-18,0.7005253940455342,0.6145148405333989,0.9467007478935908,0.9691
2011-04-19,0.6992029086841002,0.6137228427642077,0.9557488292076842,0.9571
2011-04-20,0.6889424733034791,0.6106870229007634,0.9449116507606539,0.9524
2011-04-21,0.6856829402084477,0.6041565973900435,0.9285913269570063,0.9519
2011-04-22,,,,
2011-04-25,,,,0.9541
2011-04-26,0.684134911404529,0.6063178318074335,,0.9507
2011-04-27,0.6817562039814562,0.6032090722644469,0.9229349330872174,0.9549
2011-04-28,0.675949709341625,0.6004202942059441,0.9153318077803203,0.9511
2011-04-29,0.6729475100942126,,0.9174311926605504,0.9486
2011-05-02,0.6739906989283547,,0.9141603437242891,0.9492
2011-05-03,0.6765899864682002,0.6066856761511861,0.9158347834050736,0.949
2011-05-04,0.671952694530305,0.6056201550387597,0.9234463015975621,0.958
2011-05-05,0.6750371270419873,0.6060238773407672,0.9310120100549296,0.9669
2011-05-06,0.6896076132680505,0.6085686465433301,0.9347541596560104,0.9617
2011-05-09,0.694589150517469,0.6109481915933529,0.9287638153617536,0.9661
2011-05-10,0.6964758322886196,0.6121824303642486,0.9303190994511118,0.961
2011-05-11,0.6965243435258063,0.6069434328720563,0.9203018590097551,0.9582
2011-05-12,0.7065639793683318,0.6151574803149606,0.941885655081473,0.9658
2011-05-13,0.700280112044818,0.6150439756442586,0.9372071227741331,0.9709
2011-05-16,0.7070635650144949,0.6183144747418537,0.9475080538184576,
2011-05-17,0.7056665020111496,0.6149305128520477,0.9428625306430323,0.9773
2011-05-18,0.7028888732691361,0.6183909467565395,0.9406452826639075,0.9723
2011-05-19,0.7010164738871363,0.6172839506172839,0.93976130062964,1.0308
2011-05-20,0.7023951675212474,0.6160290765724142,0.9376465072667605,0.9735
2011-05-23,0.7132667617689016,0.6201550387596899,0.9472387989012029,
2011-05-24,0.7097735822272695,0.6185822095756526,0.9481369109699441,0.9774
2011-05-25,0.7107825716113441,0.616180910715386,0.9558401835213152,0.9765
2011-05-26,0.7058159232072275,0.6131207847946045,0.9424182452172275,0.9809
2011-05-27,0.7010164738871363,0.6093102607847917,0.9359790340696368,0.9771
2011-05-31,0.6951685783802573,0.6059504332545598,0.9337940050424877,0.9688
2011-06-01,0.6940588561910049,0.6091246878235975,0.9304056568663938,0.9714
2011-06-02,0.6915629322268326,0.6104633416763324,0.9415309292910272,0.9793
2011-06-03,0.6902263942573164,0.613195977434388,0.9375585974123383,0.977
2011-06-06,0.6851192107426692,0.6093845216331505,0.9310120100549296,0.9785
2011-06-07,0.6825006825006825,0.6086427267194157,0.9362419249133975,0.9745
2011-06-08,0.6845564074479736,0.610798924993892,0.93711929528629,0.978
2011-06-09,0.6842753524018065,0.6094588005850804,0.9450902561194594,0.9732
2011-06-10,0.6903216899074969,0.6139112284363681,0.9435742592942064,0.9768
2011-06-13,0.6966699177929497,0.6140243153628884,,0.9779
2011-06-14,0.6921373200442967,0.6095330976472022,0.940203083866115,0.9686
2011-06-15,0.6996921354603974,0.6150061500615006,0.933968431867003,0.978
2011-06-16,0.7098239636570131,0.6200396825396826,0.9499382540134892,0.9843
2011-06-17,0.7007708479327259,0.6179323981956374,0.9503896597605018,0.9797
2011-06-20,0.7024938531787847,0.6184674376894056,0.9484966328369534,0.9785
2011-06-21,0.6957489737702637,0.6173220569170937,0.946790380609733,0.9724
2011-06-22,0.694589150517469,0.6201165819174005,0.9440196356084207,0.9726
2011-06-23,0.7036307345904869,0.6255864873318736,0.9478672985781991,0.9799
